1/4/2020,18:15,340.1218885,161.3858469,15.96772955,0,100731.8233,0,0,20.18159001,7905.385673,0,0,0,2.119395612,601.9525654,313.454109,1286.303298,188.7867008,305.481756,64.08139959,0,61104.37226,5264.696089,55254.83652,21.176823,303.9941687,130.4711501,0,0,0,0,36604.89461,1057.492462,3750.8858,121.2812834,354.8689662
1/4/2020,18:30,268.6701842,129.5965018,8.474368113,0,99993.68176,0,0,19.35970169,7674.926882,0,0,0,1.973420997,596.871418,309.840042,1285.774046,185.9278413,304.4344617,59.1211069,0,61040.12193,5258.50351,55224.24934,20.92062334,302.0405056,128.4857841,0,0,0,0,19729.58389,1091.447566,3744.691486,120.540054,352.6740428
1/4/2020,18:45,203.0739856,99.94076418,2.704345469,0,99257.5164,0,0,18.54908772,7445.524174,0,0,0,1.815748634,591.7466419,306.2342981,1285.24457,183.0849384,303.3876922,54.16828655,0,60975.89654,5252.3125,55193.66846,20.66540214,300.073244,126.5227845,0,0,0,0,5017.913702,1125.514263,3738.4866,119.7999887,350.4827545
1/4/2020,19:00,144.4726594,72.7449258,0,0,98523.32977,0,0,17.74992138,7217.179511,0,0,0,1.643014234,586.5770937,302.6370004,1284.714871,180.2581487,302.3414514,49.22294281,0,60911.6961,5246.123061,55163.09388,20.41116446,298.0920779,124.5826329,0,0,0,0,0,1159.692409,3732.271089,119.0610929,348.2951184
1/4/2020,19:15,111.5259404,0,0,0,98145.61013,0,0,17.05763174,7026.626538,0,0,0,1.46561723,581.7466218,299.3118418,1284.59926,177.6233851,301.4230208,44.66488057,0,60845.41372,5239.732035,55121.56997,20.06738034,295.8739994,122.4542547,0,0,0,0,0,1159.796478,3726.14976,118.3357768,346.1478739
1/4/2020,19:30,83.55188161,0,0,0,97768.41739,0,0,16.37443915,6836.819257,0,0,0,1.263555283,576.8757034,295.9941892,1284.483639,175.0030537,300.5050036,40.11319528,0,60779.15797,5233.342689,55080.05769,19.72543362,293.6379052,120.3555034,0,0,0,0,0,1159.900549,3720.018051,117.6116015,344.0041928
1/4/2020,19:45,60.41667664,0,0,0,97391.7519,0,0,15.70047643,6647.758846,0,0,0,1.022306238,571.963305,292.6841986,1284.368007,172.3972935,299.5874025,35.56789032,0,60712.92883,5226.955026,55038.55703,19.38533754,291.3833192,118.2872349,0,0,0,0,0,1160.00462,3713.875908,116.8885721,341.8640919
1/4/2020,20:00,42.32318889,0,0,0,97015.614,0,0,15.03588197,6459.446487,0,0,0,0.702600978,567.0083486,289.3820542,1284.252365,169.8062472,298.67022,31.02896907,0,60646.72633,5220.569048,54997.06801,19.04710552,289.1097426,116.2504045,0,0,0,0,0,1160.108692,3707.723276,116.1666939,339.7275877
1/4/2020,20:15,41.64330487,0,0,0,96739.48303,0,0,14.2623293,6298.345287,0,0,0,0,560.8622965,285.3371096,1282.574847,166.8253377,297.5862572,25.95919196,0,60585.11082,5214.624745,54976.40272,18.87929988,286.6621705,114.1128799,0,0,0,0,0,1147.208521,3702.013786,115.4989445,337.751456
1/4/2020,20:30,40.9727028,0,0,0,96463.63742,0,0,13.50232712,6137.797277,0,0,0,0,554.6481442,281.3048365,1280.895079,163.8645769,296.5028878,20.89741188,0,60523.51841,5208.681906,54955.74032,18.71196199,284.1917121,112.0139038,0,0,0,0,0,1134.324181,3696.295201,114.8321918,335.7784392
1/4/2020,20:45,40.31209289,0,0,0,96188.07732,0,0,12.75613927,5977.803222,0,0,0,0,548.3635766,277.2858747,1279.213051,160.9242067,295.4201162,15.84363359,0,60461.94909,5202.740534,54935.0808,18.54509359,281.6976638,109.9552938,0,0,0,0,0,1121.45568,3690.567477,114.1664399,333.8085509
1/4/2020,21:00,39.66246491,0,0,0,95912.80285,0,0,12.02404454,5818.363885,0,0,0,0,542.0061442,273.2810605,1277.528754,158.0044771,294.3379469,10.79786185,0,60400.40287,5196.800629,54914.42417,18.3786964,279.179283,107.9393126,0,0,0,0,0,1108.603025,3684.830568,113.5016932,331.8418046
1/4/2020,21:15,36.16988072,0,0,0,95654.60177,0,0,11.59518661,5684.812765,0,0,0,0,537.423912,270.4327372,1276.874861,156.0816227,293.6942391,6.55933813,0,60312.70552,5188.335531,54867.0121,17.99847788,276.4328223,105.8146628,0,0,0,0,0,1088.854045,3680.454807,112.9960595,330.34593
1/4/2020,21:30,32.86109332,0,0,0,95396.65275,0,0,11.17148902,5551.654359,0,0,0,0,532.8022729,267.5927228,1276.220625,154.1680191,293.050747,2.326486811,0,60225.05513,5179.873425,54819.61524,17.62077377,273.6560517,103.7490167,0,0,0,0,0,1069.142642,3676.073672,112.4910132,328.8518922
1/4/2020,21:45,29.65451534,0,0,0,95138.95589,0,0,10.75301941,5418.889126,0,0,0,0,528.1401924,264.7617255,1275.566045,152.2637459,292.4074716,0,0,60137.45172,5171.414316,54772.23361,17.24560604,270.8478567,101.7561369,0,0,0,0,0,1049.468845,3671.687141,111.9865562,327.3596972
1/4/2020,22:00,26.55446925,0,0,0,94881.51132,0,0,10.33984794,5286.517528,0,0,0,0,523.4365899,261.9407096,1274.911121,150.3688849,291.7644139,0,0,60049.8953,5162.958211,54724.8672,16.87299711,268.0070481,99.8485464,0,0,0,0,0,1029.832681,3667.295195,111.4826904,325.8693511
1/4/2020,22:15,24.51044848,0,0,0,77069.48136,0,0,9.870024822,5161.070354,0,0,0,0,519.8920148,259.8388319,1274.93419,148.7247437,291.0230684,0,0,59964.55522,5154.714683,54665.05288,16.40598872,265.3244355,98.10300433,0,0,0,0,0,1006.77506,3662.207242,110.9004938,324.147442
1/4/2020,22:30,22.51949997,0,0,0,60604.63294,0,0,9.407462172,5035.979592,0,0,0,0,516.3231067,257.744142,1274.957259,147.0878763,290.2820151,0,0,59879.25986,5146.47402,54605.26286,15.94314758,262.6111874,96.39300215,0,0,0,0,0,983.7696326,3657.11198,110.319094,322.4280254
1/4/2020,22:45,20.58340691,0,0,0,45540.34503,0,0,8.952282283,4911.245644,0,0,0,0,512.7293574,255.6579264,1274.980327,145.4583411,289.5412554,0,0,59794.00922,5138.236228,54545.49716,15.48452224,259.8661235,94.72065974,0,0,0,0,0,960.8164455,3652.009377,109.738494,320.7111109
1/4/2020,23:00,18.70410951,0,0,0,31939.09202,0,0,8.504613499,4786.868915,0,0,0,0,509.1102408,253.5824672,1275.003395,143.8361979,288.8007908,0,0,59708.80332,5130.001312,54485.75577,15.03016262,257.0879803,93.08879331,0,0,0,0,0,937.9155452,3646.899401,109.1586968,318.9967082
